date,vix,vix9d
2021-07-16,18.450000,16.300000
2021-07-19,22.500000,22.150000
2021-07-20,19.730000,17.860000
2021-07-21,17.910000,14.650000
2021-07-22,17.690000,14.070000
2021-07-23,17.200000,12.870000
2021-07-26,17.580000,14.010000
2021-07-27,19.360000,17.160000
2021-07-28,18.310000,14.820000
2021-07-29,17.700000,13.650000
2021-07-30,18.240000,14.360000
2021-08-02,19.460000,16.210000
2021-08-03,18.040000,13.680000
2021-08-04,17.970000,13.620000
2021-08-05,17.280000,13.250000
2021-08-06,16.150000,10.960000
2021-08-09,16.720000,12.750000
2021-08-10,16.790000,13.230000
2021-08-11,16.060000,11.580000
2021-08-12,15.590000,11.540000
2021-08-13,15.450000,11.210000
2021-08-16,16.120000,13.070000
2021-08-17,17.910000,16.290000
2021-08-18,21.570000,23.120000
2021-08-19,21.670000,21.240000
2021-08-20,18.560000,15.100000
2021-08-23,17.150000,14.020000
2021-08-24,17.220000,13.940000
2021-08-25,16.790000,12.990000
2021-08-26,18.840000,17.110000
2021-08-27,16.390000,12.320000
2021-08-30,16.190000,12.000000
2021-08-31,16.480000,12.750000
2021-09-01,16.110000,11.750000
2021-09-02,16.410000,12.730000
2021-09-03,16.410000,11.660000
2021-09-07,18.140000,15.330000
2021-09-08,17.960000,14.750000
2021-09-09,18.800000,16.550000
2021-09-10,20.950000,22.580000
2021-09-13,19.370000,20.200000
2021-09-14,19.460000,19.430000
2021-09-15,18.180000,16.200000
2021-09-16,18.690000,16.640000
2021-09-17,20.810000,19.660000
2021-09-20,25.710000,27.700000
2021-09-21,24.360000,25.130000
2021-09-22,20.870000,19.460000
2021-09-23,18.630000,17.080000
2021-09-24,17.750000,15.240000
2021-09-27,18.760000,16.960000
2021-09-28,23.250000,24.560000
2021-09-29,22.560000,21.790000
2021-09-30,23.140000,23.030000
2021-10-01,21.150000,19.420000
2021-10-04,22.960000,23.040000
2021-10-05,21.300000,20.320000
2021-10-06,21.000000,19.540000
2021-10-07,19.540000,18.130000
2021-10-08,18.770000,16.740000
2021-10-11,20.000000,19.750000
2021-10-12,19.850000,19.410000
2021-10-13,18.640000,17.450000
2021-10-14,16.860000,14.800000
2021-10-15,16.300000,13.240000
2021-10-18,16.310000,13.910000
2021-10-19,15.700000,13.340000
2021-10-20,15.490000,12.690000
2021-10-21,15.010000,11.810000
2021-10-22,15.430000,11.980000
2021-10-25,15.240000,13.090000
2021-10-26,15.980000,14.330000
2021-10-27,16.980000,15.160000
2021-10-28,16.530000,14.310000
2021-10-29,16.260000,13.670000
2021-11-01,16.410000,15.020000
2021-11-02,16.030000,14.740000
2021-11-03,15.100000,13.100000
2021-11-04,15.440000,13.040000
2021-11-05,16.480000,13.150000
2021-11-08,17.220000,14.430000
2021-11-09,17.780000,15.190000
2021-11-10,18.730000,15.950000
2021-11-11,17.660000,14.300000
2021-11-12,16.290000,11.990000
2021-11-15,16.490000,12.200000
2021-11-16,16.370000,11.940000
2021-11-17,17.110000,11.510000
2021-11-18,17.590000,12.430000
2021-11-19,17.910000,12.450000
2021-11-22,19.170000,16.060000
2021-11-23,19.380000,16.350000
2021-11-24,18.580000,14.820000
2021-11-26,28.620000,30.600000
2021-11-29,22.960000,21.430000
2021-11-30,27.190000,28.380000
2021-12-01,31.120000,33.930000
2021-12-02,27.950000,28.040000
2021-12-03,30.670000,31.700000
2021-12-06,27.180000,27.290000
2021-12-07,21.890000,20.830000
2021-12-08,19.900000,17.500000
2021-12-09,21.580000,20.490000
2021-12-10,18.690000,15.700000
2021-12-13,20.310000,18.540000
2021-12-14,21.890000,21.020000
2021-12-15,19.290000,16.780000
2021-12-16,20.570000,18.760000
2021-12-17,21.570000,19.350000
2021-12-20,22.870000,22.210000
2021-12-21,21.010000,18.830000
2021-12-22,18.630000,14.760000
2021-12-23,17.960000,13.710000
2021-12-27,17.680000,14.480000
2021-12-28,17.540000,14.400000
2021-12-29,16.950000,12.850000
2021-12-30,17.330000,13.860000
2021-12-31,17.220000,13.260000
2022-01-03,16.600000,13.520000
2022-01-04,16.910000,13.880000
2022-01-05,19.730000,18.070000
2022-01-06,19.610000,17.060000
2022-01-07,18.760000,15.400000
2022-01-10,19.400000,17.910000
2022-01-11,18.410000,16.590000
2022-01-12,17.620000,14.680000
2022-01-13,20.310000,18.790000
2022-01-14,19.190000,17.310000
2022-01-18,22.790000,24.170000
2022-01-19,23.850000,23.960000
2022-01-20,25.590000,26.730000
2022-01-21,28.850000,30.860000
2022-01-24,29.900000,35.820000
2022-01-25,31.160000,37.180000
2022-01-26,31.960000,37.400000
2022-01-27,30.490000,33.030000
2022-01-28,27.660000,28.130000
2022-01-31,24.830000,25.330000
2022-02-01,21.960000,21.100000
2022-02-02,22.090000,21.600000
2022-02-03,24.350000,24.110000
2022-02-04,23.220000,21.860000
2022-02-07,22.860000,21.610000
2022-02-08,21.440000,20.070000
2022-02-09,19.960000,18.670000
2022-02-10,23.910000,23.710000
2022-02-11,27.360000,26.840000
2022-02-14,28.330000,27.620000
2022-02-15,25.700000,24.490000
2022-02-16,24.290000,21.320000
2022-02-17,28.110000,27.690000
2022-02-18,27.750000,26.030000
2022-02-22,28.810000,28.620000
2022-02-23,31.020000,30.710000
2022-02-24,30.320000,30.040000
2022-02-25,27.590000,26.150000
2022-02-28,30.150000,31.500000
2022-03-01,33.320000,34.800000
2022-03-02,30.740000,30.790000
2022-03-03,30.480000,30.020000
2022-03-04,31.980000,31.110000
2022-03-07,36.450000,38.570000
2022-03-08,35.130000,36.660000
2022-03-09,32.450000,33.440000
2022-03-10,30.230000,30.010000
2022-03-11,30.750000,30.630000
2022-03-14,31.770000,34.230000
2022-03-15,29.830000,30.710000
2022-03-16,26.670000,26.510000
2022-03-17,25.670000,24.940000
2022-03-18,23.870000,22.190000
2022-03-21,23.530000,22.730000
2022-03-22,22.940000,22.570000
2022-03-23,23.570000,23.210000
2022-03-24,21.670000,20.420000
2022-03-25,20.810000,18.450000
2022-03-28,19.630000,17.820000
2022-03-29,18.900000,17.540000
2022-03-30,19.330000,17.430000
2022-03-31,20.560000,18.400000
2022-04-01,19.630000,16.000000
2022-04-04,18.570000,15.760000
2022-04-05,21.030000,18.620000
2022-04-06,22.100000,19.640000
2022-04-07,21.550000,19.050000
2022-04-08,21.160000,17.300000
2022-04-11,24.370000,22.850000
2022-04-12,24.260000,22.490000
2022-04-13,21.820000,19.150000
2022-04-14,22.700000,19.340000
2022-04-18,22.170000,20.880000
2022-04-19,21.370000,20.700000
2022-04-20,20.320000,19.300000
2022-04-21,22.680000,22.210000
2022-04-22,28.210000,29.070000
2022-04-25,27.020000,28.950000
2022-04-26,33.520000,37.740000
2022-04-27,31.600000,34.820000
2022-04-28,29.990000,32.250000
2022-04-29,33.400000,36.110000
2022-05-02,32.340000,35.400000
2022-05-03,29.250000,31.610000
2022-05-04,25.420000,26.160000
2022-05-05,31.200000,33.250000
2022-05-06,30.190000,29.790000
2022-05-09,34.750000,36.650000
2022-05-10,32.990000,34.700000
2022-05-11,32.560000,33.920000
2022-05-12,31.770000,33.320000
2022-05-13,28.870000,29.380000
2022-05-16,27.470000,28.520000
2022-05-17,26.100000,26.920000
2022-05-18,30.960000,32.300000
2022-05-19,29.350000,30.690000
2022-05-20,29.430000,29.190000
2022-05-23,28.480000,28.980000
2022-05-24,29.450000,29.480000
2022-05-25,28.370000,27.370000
2022-05-26,27.500000,25.670000
2022-05-27,25.720000,23.130000
2022-05-31,26.190000,25.910000
2022-06-01,25.690000,25.120000
2022-06-02,24.720000,23.570000
2022-06-03,24.790000,23.050000
2022-06-06,25.070000,25.570000
2022-06-07,24.020000,24.230000
2022-06-08,23.960000,23.910000
2022-06-09,26.090000,27.540000
2022-06-10,27.750000,28.780000
2022-06-13,34.020000,38.860000
2022-06-14,32.690000,36.950000
2022-06-15,29.620000,32.530000
2022-06-16,32.950000,36.580000
2022-06-17,31.130000,30.400000
2022-06-21,30.190000,30.380000
2022-06-22,28.950000,28.300000
2022-06-23,29.050000,28.290000
2022-06-24,27.230000,26.040000
2022-06-27,26.950000,25.810000
2022-06-28,28.360000,27.180000
2022-06-29,28.160000,26.560000
2022-06-30,28.710000,26.860000
2022-07-01,26.700000,23.560000
2022-07-05,27.540000,27.340000
2022-07-06,26.730000,25.950000
2022-07-07,26.080000,24.790000
2022-07-08,24.640000,21.910000
2022-07-11,26.170000,24.460000
2022-07-12,27.290000,27.130000
2022-07-13,26.820000,25.940000
2022-07-14,26.400000,25.220000
2022-07-15,24.230000,22.140000
2022-07-18,25.300000,25.600000
2022-07-19,24.500000,26.200000
2022-07-20,23.880000,25.180000
2022-07-21,23.110000,23.440000
2022-07-22,23.030000,22.090000
2022-07-25,23.360000,23.090000
2022-07-26,24.690000,24.950000
2022-07-27,23.240000,22.140000
2022-07-28,22.330000,20.810000
2022-07-29,21.330000,18.570000
2022-08-01,22.840000,21.940000
2022-08-02,23.930000,23.250000
2022-08-03,21.950000,20.560000
2022-08-04,21.440000,19.690000
2022-08-05,21.150000,19.320000
2022-08-08,21.290000,19.930000
2022-08-09,21.770000,20.810000
2022-08-10,19.740000,17.590000
2022-08-11,20.200000,18.030000
2022-08-12,19.530000,16.780000
2022-08-15,19.950000,18.540000
2022-08-16,19.690000,18.600000
2022-08-17,19.900000,18.640000
2022-08-18,19.560000,17.670000
2022-08-19,20.600000,18.240000
2022-08-22,23.800000,22.850000
2022-08-23,24.110000,23.350000
2022-08-24,22.820000,21.200000
2022-08-25,21.780000,20.340000
2022-08-26,25.560000,23.900000
2022-08-29,26.210000,24.760000
2022-08-30,26.210000,24.410000
2022-08-31,25.870000,23.690000
2022-09-01,25.560000,23.760000
2022-09-02,25.470000,22.970000
2022-09-06,26.910000,26.990000
2022-09-07,24.640000,24.050000
2022-09-08,23.610000,22.840000
2022-09-09,22.790000,21.710000
2022-09-12,23.870000,25.260000
2022-09-13,27.270000,29.140000
2022-09-14,26.160000,27.280000
2022-09-15,26.270000,27.110000
2022-09-16,26.300000,27.060000
2022-09-19,25.760000,27.780000
2022-09-20,27.160000,30.390000
2022-09-21,27.990000,30.340000
2022-09-22,27.350000,27.670000
2022-09-23,29.920000,30.250000
2022-09-26,32.260000,34.140000
2022-09-27,32.600000,33.490000
2022-09-28,30.180000,31.160000
2022-09-29,31.840000,32.670000
2022-09-30,31.620000,31.190000
2022-10-03,30.100000,30.650000
2022-10-04,29.070000,29.820000
2022-10-05,28.550000,28.810000
2022-10-06,30.520000,31.300000
2022-10-07,31.360000,30.550000
2022-10-10,32.450000,32.220000
2022-10-11,33.630000,34.660000
2022-10-12,33.570000,34.610000
2022-10-13,31.940000,31.510000
2022-10-14,32.020000,29.670000
2022-10-17,31.370000,30.600000
2022-10-18,30.500000,28.990000
2022-10-19,30.760000,28.670000
2022-10-20,29.980000,27.870000
2022-10-21,29.690000,28.460000
2022-10-24,29.850000,31.660000
2022-10-25,28.460000,30.670000
2022-10-26,27.280000,29.320000
2022-10-27,27.390000,29.770000
2022-10-28,25.750000,27.810000
2022-10-31,25.880000,29.800000
2022-11-01,25.810000,30.510000
2022-11-02,25.860000,29.370000
2022-11-03,25.300000,28.400000
2022-11-04,24.550000,27.040000
2022-11-07,24.350000,27.160000
2022-11-08,25.540000,28.700000
2022-11-09,26.090000,28.900000
2022-11-10,23.530000,24.460000
2022-11-11,22.520000,21.310000
2022-11-14,23.730000,21.190000
2022-11-15,24.540000,21.800000
2022-11-16,24.110000,19.670000
2022-11-17,23.930000,19.740000
2022-11-18,23.120000,18.340000
2022-11-21,22.360000,19.510000
2022-11-22,21.290000,19.030000
2022-11-23,20.350000,16.910000
2022-11-25,20.500000,17.060000
2022-11-28,22.210000,20.070000
2022-11-29,21.890000,20.390000
2022-11-30,20.580000,18.870000
2022-12-01,19.840000,18.380000
2022-12-02,19.060000,17.950000
2022-12-05,20.750000,23.810000
2022-12-06,22.170000,27.080000
2022-12-07,22.680000,28.070000
2022-12-08,22.290000,26.740000
2022-12-09,22.830000,26.480000
2022-12-12,25.000000,29.540000
2022-12-13,22.550000,23.700000
2022-12-14,21.140000,20.200000
2022-12-15,22.830000,21.730000
2022-12-16,22.620000,20.510000
2022-12-19,22.420000,20.830000
2022-12-20,21.480000,19.780000
2022-12-21,20.070000,17.580000
2022-12-22,21.970000,19.840000
2022-12-23,20.870000,17.490000
2022-12-27,21.650000,19.770000
2022-12-28,22.140000,20.880000
2022-12-29,21.440000,20.490000
2022-12-30,21.670000,21.140000
2023-01-03,22.900000,25.080000
2023-01-04,22.010000,23.920000
2023-01-05,22.460000,24.540000
2023-01-06,21.130000,21.570000
2023-01-09,21.970000,23.040000
2023-01-10,20.580000,21.500000
2023-01-11,21.090000,22.410000
2023-01-12,18.830000,16.460000
2023-01-13,18.350000,14.820000
2023-01-17,19.360000,16.610000
2023-01-18,20.340000,17.240000
2023-01-19,20.520000,18.280000
2023-01-20,19.850000,18.260000
2023-01-23,19.810000,21.250000
2023-01-24,19.200000,21.840000
2023-01-25,19.080000,22.010000
2023-01-26,18.730000,21.050000
2023-01-27,18.510000,20.030000
2023-01-30,19.940000,22.420000
2023-01-31,19.400000,21.740000
2023-02-01,17.870000,18.560000
2023-02-02,18.730000,19.130000
2023-02-03,18.330000,17.760000
2023-02-06,19.430000,20.670000
2023-02-07,18.660000,19.620000
2023-02-08,19.630000,21.000000
2023-02-09,20.710000,22.740000
2023-02-10,20.530000,21.500000
2023-02-13,20.340000,21.410000
2023-02-14,18.910000,17.720000
2023-02-15,18.230000,16.020000
2023-02-16,20.170000,19.330000
2023-02-17,20.020000,16.940000
2023-02-21,22.870000,21.140000
2023-02-22,22.290000,19.200000
2023-02-23,21.140000,18.110000
2023-02-24,21.670000,18.380000
2023-02-27,20.950000,19.370000
2023-02-28,20.700000,19.590000
2023-03-01,20.580000,19.590000
2023-03-02,19.590000,18.710000
2023-03-03,18.490000,17.760000
2023-03-06,18.610000,19.600000
2023-03-07,19.590000,20.960000
2023-03-08,19.110000,20.570000
2023-03-09,22.610000,25.460000
2023-03-10,24.800000,26.860000
2023-03-13,26.520000,30.930000
2023-03-14,23.730000,25.970000
2023-03-15,26.140000,29.310000
2023-03-16,22.990000,24.610000
2023-03-17,25.510000,27.010000
2023-03-20,24.150000,25.900000
2023-03-21,21.380000,22.840000
2023-03-22,22.260000,23.750000
2023-03-23,22.610000,23.110000
2023-03-24,21.740000,20.620000
2023-03-27,20.600000,19.310000
2023-03-28,19.970000,18.330000
2023-03-29,19.120000,17.170000
2023-03-30,19.020000,17.300000
2023-03-31,18.700000,16.510000
2023-04-03,18.550000,17.030000
2023-04-04,19.000000,17.420000
2023-04-05,19.080000,16.990000
2023-04-06,18.400000,15.680000
2023-04-10,18.970000,16.800000
2023-04-11,19.100000,16.860000
2023-04-12,19.090000,15.900000
2023-04-13,17.800000,14.650000
2023-04-14,17.070000,13.350000
2023-04-17,16.950000,14.510000
2023-04-18,16.830000,14.710000
2023-04-19,16.460000,14.300000
2023-04-20,17.170000,15.130000
2023-04-21,16.770000,14.880000
2023-04-24,16.890000,16.650000
2023-04-25,18.760000,19.080000
2023-04-26,18.840000,19.280000
2023-04-27,17.030000,17.220000
2023-04-28,15.780000,15.530000
2023-05-01,16.080000,16.070000
2023-05-02,17.780000,18.610000
2023-05-03,18.340000,18.490000
2023-05-04,20.090000,19.880000
2023-05-05,17.190000,15.340000
2023-05-08,16.980000,15.240000
2023-05-09,17.710000,16.400000
2023-05-10,16.940000,14.590000
2023-05-11,16.930000,14.490000
2023-05-12,17.030000,14.090000
2023-05-15,17.120000,14.640000
2023-05-16,17.990000,15.990000
2023-05-17,16.870000,14.670000
2023-05-18,16.050000,14.060000
2023-05-19,16.810000,14.250000
2023-05-22,17.210000,15.520000
2023-05-23,18.530000,17.370000
2023-05-24,20.030000,19.770000
2023-05-25,19.140000,18.460000
2023-05-26,17.950000,17.240000
2023-05-30,17.460000,16.510000
2023-05-31,17.940000,16.850000
2023-06-01,15.650000,13.980000
2023-06-02,14.600000,12.740000
2023-06-05,14.730000,14.140000
2023-06-06,13.960000,13.830000
2023-06-07,13.940000,13.860000
2023-06-08,13.650000,13.590000
2023-06-09,13.830000,13.290000
2023-06-12,15.010000,15.350000
2023-06-13,14.610000,14.400000
2023-06-14,13.880000,12.710000
2023-06-15,14.500000,13.580000
2023-06-16,13.540000,11.330000
2023-06-20,13.880000,12.920000
2023-06-21,13.200000,12.030000
2023-06-22,12.910000,11.150000
2023-06-23,13.440000,11.610000
2023-06-26,14.250000,12.680000
2023-06-27,13.740000,12.050000
2023-06-28,13.430000,11.740000
2023-06-29,13.540000,11.750000
2023-06-30,13.590000,11.530000
2023-07-03,13.570000,12.000000
2023-07-05,14.180000,12.570000
2023-07-06,15.440000,13.960000
2023-07-07,14.830000,12.600000
2023-07-10,15.070000,13.500000
2023-07-11,14.840000,13.700000
2023-07-12,13.540000,11.380000
2023-07-13,13.610000,12.130000
2023-07-14,13.340000,11.900000
2023-07-17,13.480000,13.090000
2023-07-18,13.300000,13.150000
2023-07-19,13.760000,13.360000
2023-07-20,13.990000,13.570000
2023-07-21,13.600000,12.500000
2023-07-24,13.910000,13.410000
2023-07-25,13.860000,13.490000
2023-07-26,13.190000,11.740000
2023-07-27,14.410000,13.470000
2023-07-28,13.330000,11.230000
2023-07-31,13.630000,12.620000
2023-08-01,13.930000,13.010000
2023-08-02,16.090000,15.400000
2023-08-03,15.920000,15.060000
2023-08-04,17.100000,16.090000
2023-08-07,15.770000,14.680000
2023-08-08,15.990000,14.810000
2023-08-09,15.960000,15.330000
2023-08-10,15.850000,15.380000
2023-08-11,14.840000,13.630000
2023-08-14,14.820000,14.570000
2023-08-15,16.460000,16.560000
2023-08-16,16.780000,16.360000
2023-08-17,17.890000,17.470000
2023-08-18,17.300000,16.540000
2023-08-21,17.130000,16.820000
2023-08-22,16.970000,16.390000
2023-08-23,15.980000,15.340000
2023-08-24,17.200000,16.100000
2023-08-25,15.680000,13.780000
2023-08-28,15.080000,13.530000
2023-08-29,14.450000,13.300000
2023-08-30,13.880000,12.420000
2023-08-31,13.570000,11.790000
2023-09-01,13.090000,10.450000
2023-09-05,14.010000,12.890000
2023-09-06,14.450000,13.100000
2023-09-07,14.400000,13.100000
2023-09-08,13.840000,12.380000
2023-09-11,13.800000,13.270000
2023-09-12,14.230000,14.050000
2023-09-13,13.480000,12.470000
2023-09-14,12.820000,11.800000
2023-09-15,13.790000,12.510000
2023-09-18,14.000000,13.620000
2023-09-19,14.110000,14.230000
2023-09-20,15.140000,15.270000
2023-09-21,17.540000,18.880000
2023-09-22,17.200000,17.510000
2023-09-25,16.900000,17.560000
2023-09-26,18.940000,19.850000
2023-09-27,18.220000,18.920000
2023-09-28,17.340000,17.630000
2023-09-29,17.520000,17.200000
2023-10-02,17.610000,17.610000
2023-10-03,19.780000,19.900000
2023-10-04,18.580000,18.300000
2023-10-05,18.490000,18.360000
2023-10-06,17.450000,16.290000
2023-10-09,17.700000,17.880000
2023-10-10,17.030000,17.110000
2023-10-11,16.090000,15.170000
2023-10-12,16.690000,15.870000
2023-10-13,19.320000,18.760000
2023-10-16,17.210000,17.190000
2023-10-17,17.880000,17.710000
2023-10-18,19.220000,18.900000
2023-10-19,21.400000,21.460000
2023-10-20,21.710000,20.760000
2023-10-23,20.370000,20.690000
2023-10-24,18.970000,19.310000
2023-10-25,20.190000,20.490000
2023-10-26,20.680000,20.800000
2023-10-27,21.270000,21.360000
2023-10-30,19.750000,20.650000
2023-10-31,18.140000,19.020000
2023-11-01,16.870000,16.870000
2023-11-02,15.660000,15.160000
2023-11-03,14.910000,13.710000
2023-11-06,14.890000,14.530000
2023-11-07,14.810000,14.430000
2023-11-08,14.450000,13.830000
2023-11-09,15.290000,14.700000
2023-11-10,14.170000,12.780000
2023-11-13,14.760000,13.800000
2023-11-14,14.160000,12.870000
2023-11-15,14.180000,11.890000
2023-11-16,14.320000,11.810000
2023-11-17,13.800000,10.670000
2023-11-20,13.410000,11.140000
2023-11-21,13.350000,11.470000
2023-11-22,12.850000,9.960000
2023-11-24,12.460000,9.830000
2023-11-27,12.690000,11.270000
2023-11-28,12.690000,11.520000
2023-11-29,12.980000,12.050000
2023-11-30,12.920000,12.300000
2023-12-01,12.630000,11.980000
2023-12-04,13.080000,13.460000
2023-12-05,12.850000,13.530000
2023-12-06,12.970000,13.670000
2023-12-07,13.060000,13.730000
2023-12-08,12.350000,12.210000
2023-12-11,12.630000,12.680000
2023-12-12,12.070000,11.640000
2023-12-13,12.190000,12.430000
2023-12-14,12.480000,12.290000
2023-12-15,12.280000,10.870000
2023-12-18,12.560000,11.440000
2023-12-19,12.530000,11.250000
2023-12-20,13.670000,13.670000
2023-12-21,13.650000,13.110000
2023-12-22,13.030000,11.560000
2023-12-26,12.990000,12.450000
2023-12-27,12.430000,11.230000
2023-12-28,12.470000,11.230000
2023-12-29,12.450000,10.670000
