date,aapl_open,aapl_high,aapl_low,aapl_close,aapl_volume,vxapl_open,vxapl_high,vxapl_low,vxapl_close,vix_open,vix_high,vix_low,vix_close,vix9d_open,vix9d_high,vix9d_low,vix9d_close,earnings_flag,fiscal_quarter_end,eps_estimate,eps_actual,eps_surprise_pct,source_ids
2022-06-13,131.0874418,133.3861848,129.6766336,130.110733,122207100,43.68,46.21,43.46,45.52,31.37,35.05,31.29,34.02,37.51,41.52,36.41,38.86,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-06-14,131.3439893,132.0937881,129.716116,130.9789429,84784300,44.57,45.31,42.16,43.22,33.01,34.0,32.06,32.69,38.08,39.01,33.98,36.95,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-06-15,132.4883624,135.4974467,130.3869487,133.6130676,91533000,42.83,42.84,38.59,39.9,32.39,32.77,27.76,29.62,36.99,36.99,30.32,32.53,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-06-16,130.3080441,130.6138828,127.3088197,128.3151398,108123900,42.07,44.78,42.03,43.62,30.35,34.82,30.35,32.95,34.19,38.47,33.33,36.58,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-06-17,128.3249975,131.2946102,128.068476,129.7949982,134520300,42.72,42.81,39.63,40.2,32.84,33.31,30.47,31.13,35.21,36.3,29.96,30.4,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-06-21,131.630082,135.2212485,131.5314326,134.0472107,81000500,39.55,39.57,37.41,37.92,30.63,30.65,29.33,30.19,32.43,32.44,29.9,30.38,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-06-22,132.9816647,135.9118207,132.1134809,133.5341644,73409200,38.69,39.09,36.93,38.76,31.45,31.57,28.78,28.95,31.26,31.42,28.24,28.3,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-06-23,134.9844644,136.7307077,133.8104267,136.4150085,72433800,38.24,39.12,37.31,38.03,29.29,29.77,28.74,29.05,29.02,29.37,28.02,28.29,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-06-24,138.0231086,140.0061522,137.8948629,139.7595062,89116800,37.79,37.81,35.85,36.13,29.07,29.72,26.83,27.23,28.18,28.18,25.1,26.04,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-06-27,140.7855471,141.5649569,139.0787608,139.7595062,70207900,38.35,39.7,38.09,38.93,28.3,28.66,26.93,26.95,28.35,29.02,25.79,25.81,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-06-28,140.2232125,141.4958995,135.4777451,135.5961304,67083400,39.1,41.57,38.37,41.36,26.9,28.68,26.47,28.36,26.0,27.87,25.19,27.18,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-06-29,135.6158934,138.7828207,134.8364833,137.3621368,66242400,41.99,42.8,40.55,41.56,28.8,29.36,27.85,28.16,27.89,28.75,26.25,26.56,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-06-30,135.408707,136.5136767,131.9753976,134.8858185,98964500,43.27,45.11,42.34,44.2,29.42,30.22,28.28,28.71,28.24,29.1,26.53,26.86,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-07-01,134.2149338,137.174687,133.840042,137.0661621,71051600,43.49,44.24,41.59,41.67,29.53,29.59,26.69,26.7,26.39,26.99,23.28,23.56,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-07-05,135.9217106,139.7101904,135.0929685,139.6608582,73353800,45.19,45.58,41.29,41.76,27.37,29.82,27.3,27.54,30.38,30.71,27.25,27.34,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-07-06,139.4536648,142.1864919,139.1872829,141.002594,74064300,41.9,42.2,39.63,40.33,27.84,28.07,26.43,26.73,28.09,28.3,25.72,25.95,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-07-07,141.3676515,144.5839258,141.357791,144.3866119,66253700,39.63,40.09,37.94,38.03,26.73,26.79,25.66,26.08,25.71,25.86,23.98,24.79,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-07-08,143.3112033,145.5704893,143.0546968,145.0673218,64547800,38.49,38.6,36.49,36.63,26.41,26.61,24.43,24.64,25.01,25.05,21.78,21.91,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-07-11,143.715723,144.6727109,141.8510794,142.9264526,63141600,38.85,39.37,38.09,39.3,26.42,26.74,25.79,26.17,25.95,26.53,24.43,24.46,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-07-12,143.8045185,146.4584326,143.1040521,143.903183,77588800,38.73,40.45,38.19,40.04,27.14,27.75,25.82,27.29,25.66,27.67,24.9,27.13,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-07-13,141.0716714,144.4852441,140.2133329,143.5381317,71185600,41.37,41.69,39.44,39.79,27.35,29.06,26.23,26.82,28.87,29.17,25.54,25.94,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-07-14,142.1470456,146.9517056,141.328179,146.4781494,78140700,40.94,41.74,39.77,39.87,27.47,28.45,26.2,26.4,27.59,28.32,25.02,25.22,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-07-15,147.7705825,148.8360952,146.2117776,148.1553497,76259900,38.95,39.52,36.79,36.79,26.72,26.72,24.13,24.23,24.25,24.77,22.02,22.14,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-07-18,148.7177168,149.5365835,144.7319079,145.0969543,81420900,37.45,38.85,35.8,38.7,24.83,25.91,24.38,25.3,25.69,26.55,24.63,25.6,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-07-19,145.9355166,149.2011075,144.9390721,148.9741974,82982400,38.08,38.08,36.21,36.34,25.12,25.41,24.23,24.5,25.31,26.6,24.99,26.2,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-07-20,149.092622,151.6577474,148.3526838,150.9868622,64823400,36.59,36.8,34.95,35.34,24.23,24.73,23.4,23.88,26.94,26.98,24.65,25.18,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-07-21,152.4272665,153.4829189,149.9016132,153.2658691,65086600,35.4,36.48,34.22,34.85,24.07,24.67,22.92,23.11,25.62,26.29,23.09,23.44,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-07-22,153.3053287,154.1833881,151.351896,152.0227661,66675400,34.76,35.94,34.26,35.26,23.3,23.81,22.41,23.03,23.03,23.81,22.0,22.09,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-07-25,151.9438329,152.9600135,150.2370464,150.898056,53623900,35.85,36.87,35.06,36.4,24.33,24.57,23.19,23.36,24.62,25.12,22.79,23.09,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-07-26,150.2173269,151.0361937,148.7769221,149.5661926,55138700,36.82,38.22,36.73,37.64,23.95,25.31,23.82,24.69,24.32,25.71,24.19,24.95,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-07-27,150.5330274,155.2193026,150.1186638,154.6865387,78620700,36.43,36.43,34.27,35.1,24.27,24.41,23.02,23.24,24.46,24.74,21.86,22.14,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-07-28,154.8739825,155.5251317,152.338469,155.2390289,81378700,34.94,35.05,32.34,33.34,23.33,23.54,22.22,22.33,21.34,22.56,20.53,20.81,1,2022-06-30,1.14,1.2,0.05263158,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D;ALPHAQUERY_ZACKS_EARNINGS
2022-07-29,159.0768371,161.4347727,157.3601753,160.3297882,101786900,29.08,29.52,27.34,27.6,22.13,22.16,21.21,21.33,20.24,20.38,18.57,18.57,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-08-01,158.849939,161.3953284,158.7315537,159.3432312,67829400,29.97,30.08,28.78,29.57,22.41,23.27,22.26,22.84,22.3,22.72,21.65,21.94,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-08-02,157.9521463,160.2311535,157.4884505,157.8633423,59907000,30.74,31.25,28.64,31.06,24.08,24.68,22.67,23.93,23.84,24.75,22.07,23.25,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-08-03,158.6822208,164.3550807,158.5934318,163.9012604,82507500,30.32,30.41,29.05,29.27,23.86,23.92,21.68,21.95,22.21,22.37,20.17,20.56,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-08-04,163.7828241,164.9470012,162.2240194,163.5855103,55474100,29.58,29.75,28.65,28.65,22.06,22.66,21.44,21.44,21.41,21.73,19.69,19.69,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-08-05,161.2440695,163.8522689,161.0365924,163.3582916,56697000,29.63,29.92,27.82,27.82,21.5,22.58,20.76,21.15,21.06,21.06,18.57,19.32,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-08-08,164.3659956,165.7886525,162.222136,162.8840637,60276900,28.58,29.14,27.57,28.13,21.74,22.01,20.83,21.29,21.06,21.85,19.8,19.93,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-08-09,162.0443337,163.8226552,161.2836044,162.9334869,63135500,28.81,29.77,28.57,29.1,21.41,22.23,21.41,21.77,21.16,21.54,20.5,20.81,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-08-10,165.6602247,167.300233,164.8896212,167.2014465,70170500,26.99,27.19,25.83,26.11,22.28,22.34,19.54,19.74,18.89,19.4,17.49,17.59,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-08-11,168.0115761,168.9303818,166.1641056,166.460495,57149200,25.77,26.75,25.68,26.48,19.84,20.85,19.71,20.2,18.15,19.0,17.94,18.03,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-08-12,167.7744575,170.0961418,167.3595033,170.0269928,68039400,25.89,26.42,25.26,25.26,20.34,20.35,19.12,19.53,17.89,19.27,16.58,16.78,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-08-15,169.4539841,171.3014545,169.2860337,171.1038666,54091700,26.8,26.95,25.44,25.49,20.74,21.16,19.81,19.95,19.99,19.99,18.48,18.54,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-08-16,170.6987969,171.6176025,169.5922925,170.9457855,56377100,26.03,26.26,25.36,25.56,20.23,20.39,19.5,19.69,18.89,19.38,18.08,18.6,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-08-17,170.6889213,174.0281976,170.4913334,172.4474792,79542000,26.45,27.92,26.29,27.7,19.74,20.63,19.41,19.9,19.55,19.71,18.38,18.64,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-08-18,171.6571313,172.7932732,171.034715,172.0523071,62290100,27.98,28.69,27.51,27.64,20.51,20.61,19.43,19.56,19.07,19.39,17.58,17.67,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-08-19,170.9458009,171.6472554,169.2465176,169.4539948,70346300,28.65,28.9,27.89,28.19,20.16,21.27,20.08,20.6,18.66,19.51,18.05,18.24,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-08-22,167.6460184,167.8139688,165.1267311,165.5515594,69026800,30.69,30.77,29.56,30.24,22.41,24.62,22.39,23.8,22.62,24.29,22.36,22.85,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-08-23,165.0674653,166.6778362,164.642637,165.2156525,54147100,30.55,30.81,29.53,30.32,24.13,24.21,23.07,24.11,23.1,23.49,22.27,23.35,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-08-24,165.3045467,166.0850241,164.2474282,165.5120087,53841500,30.33,30.59,28.95,29.34,24.37,24.86,22.73,22.82,23.11,23.37,21.11,21.2,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-08-25,166.7469751,168.0905939,166.3221619,167.9819183,51218200,29.07,29.44,27.76,27.76,22.41,23.13,21.77,21.78,21.6,21.87,20.15,20.34,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-08-26,168.5154206,168.9896345,161.5898493,161.6491241,78961000,28.01,32.22,28.01,32.12,22.07,25.9,21.67,25.56,20.54,24.63,19.93,23.9,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-08-29,159.2089015,160.9378223,157.894935,159.436142,73314000,34.67,34.89,32.66,33.49,26.86,27.67,25.47,26.21,26.88,26.88,24.14,24.76,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-08-30,160.1770798,160.601893,155.8201965,156.9958649,77906200,32.98,35.25,32.93,33.39,25.75,27.69,25.13,26.21,24.38,27.16,24.36,24.41,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-08-31,158.3790092,158.6457612,155.2471947,155.3262329,87991100,33.16,33.35,32.02,33.15,25.86,26.62,25.31,25.87,24.43,24.78,23.09,23.69,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-09-01,154.7532047,156.5117627,152.806933,156.057312,74229900,33.76,37.79,33.11,33.18,26.88,27.45,25.25,25.56,24.95,25.87,23.17,23.76,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-09-02,157.825756,158.428409,153.103334,153.9332123,76957800,31.73,34.28,30.37,33.72,25.51,26.28,23.19,25.47,21.63,24.38,20.31,22.97,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-09-06,154.5852592,155.1977863,151.8387466,152.6686249,73714800,34.24,36.21,34.12,35.4,25.46,27.8,25.33,26.91,26.51,29.41,26.31,26.99,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-09-07,152.9551229,154.7828296,151.7596913,154.0813904,87449600,35.4,36.44,32.62,32.87,26.93,27.15,24.54,24.64,27.01,27.11,23.97,24.05,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-09-08,152.7772966,154.4765797,150.840899,152.599472,84923800,33.93,34.04,32.0,32.21,24.7,25.9,23.56,23.61,26.32,27.88,22.72,22.84,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-09-09,153.5973184,155.9190179,152.8859898,155.4744263,68028800,31.66,31.69,29.63,29.63,23.49,23.57,22.64,22.79,22.46,23.13,21.56,21.71,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-09-12,157.6676685,162.2814146,157.3811683,161.4614105,104956000,29.97,31.08,29.48,30.62,23.58,24.23,23.16,23.87,24.2,25.6,24.17,25.26,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-09-13,157.9739571,158.6062475,151.5226138,151.9869537,122656600,31.78,36.41,31.78,35.92,23.67,28.15,23.53,27.27,24.98,31.26,24.58,29.14,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-09-14,152.9254988,155.2076868,151.7597196,153.4392395,87965400,35.64,36.01,34.66,34.73,26.73,27.56,26.16,26.16,28.64,29.31,27.21,27.28,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-09-15,152.7871882,153.3700929,149.5565872,150.5346527,90481100,35.12,36.95,34.58,36.11,26.1,26.93,25.42,26.27,27.92,28.32,26.37,27.11,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-09-16,149.3886168,149.5269299,146.5828144,148.8847504,162278800,37.28,39.55,37.28,38.22,27.47,28.45,26.14,26.3,29.29,30.54,26.86,27.06,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-09-19,147.5115231,152.6982856,147.3040611,152.6192474,81474200,39.86,39.87,36.17,36.17,27.69,27.95,25.56,25.76,30.76,30.76,27.49,27.78,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-09-20,151.5522297,156.1758651,151.2360921,155.0100708,107689800,37.24,38.62,36.21,37.23,25.65,27.81,25.61,27.16,29.57,31.54,29.02,30.39,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-09-21,155.4447996,156.8279454,151.7498585,151.8684082,101696800,36.69,39.22,35.45,39.15,28.03,30.18,25.55,27.99,30.39,32.22,27.23,30.34,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-09-22,150.5445432,152.6093649,149.0922486,150.9002075,86652500,39.18,40.21,37.68,38.59,28.16,28.38,26.71,27.35,29.59,30.28,26.93,27.67,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-09-23,149.3688667,149.6454928,146.7705411,148.6180115,96029900,40.17,42.42,39.91,40.24,27.68,32.31,27.58,29.92,29.71,33.83,29.04,30.25,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-09-26,147.8573034,151.9177978,147.8375401,148.9539337,93339400,43.15,44.25,41.5,43.87,31.74,32.88,29.83,32.26,34.54,35.13,31.8,34.14,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-09-27,150.9001673,152.8563128,148.1437659,149.9319611,84442700,42.66,45.55,41.41,43.9,31.2,34.14,30.3,32.6,33.08,36.48,31.86,33.49,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-09-28,145.8616134,148.8254772,143.0953376,148.0351105,146691400,46.48,48.55,43.38,43.71,34.5,34.88,30.03,30.18,34.71,35.84,31.0,31.16,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-09-29,144.3401536,144.9526805,138.9854271,140.7637482,128138200,46.34,48.96,45.65,47.79,31.67,33.46,31.16,31.84,33.1,35.29,32.42,32.67,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-09-30,139.5782105,141.3762949,136.337721,136.5353088,124925300,48.42,48.92,45.42,48.34,31.61,33.25,29.39,31.62,32.4,33.01,28.91,31.19,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-10-03,136.5452278,141.3466883,136.0314871,140.7341461,114311700,48.71,48.74,44.58,44.58,33.0,33.06,29.63,30.1,32.83,33.53,30.15,30.65,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-10-04,143.2830456,144.4587139,142.5223164,144.3401642,87830100,43.64,43.64,42.07,42.46,29.52,29.62,28.56,29.07,29.67,30.33,29.12,29.82,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-10-05,142.3346149,145.6047419,141.2873704,144.6365356,79471000,43.96,44.74,42.58,42.58,29.36,30.11,28.5,28.55,30.63,30.98,28.77,28.81,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-10-06,144.0536502,145.7628074,143.4707606,143.6782227,68402200,43.46,44.38,42.78,44.15,28.6,30.74,28.56,30.52,29.63,31.84,29.41,31.3,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-10-07,140.8230587,141.376326,137.7702822,138.4025726,85925600,45.48,46.93,45.07,46.36,30.37,32.02,29.88,31.36,30.52,31.96,30.44,30.55,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-10-10,138.7286072,140.1809019,136.9008999,138.7286072,74899000,47.54,48.46,47.15,47.53,32.93,33.99,32.05,32.45,33.34,34.55,31.87,32.22,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-10-11,138.2148552,139.6474016,136.5550986,137.3059387,77033700,48.22,48.65,46.69,48.0,33.56,34.43,32.45,33.63,33.87,35.77,32.87,34.66,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-10-12,137.4541376,138.6693177,136.4958204,136.673645,70433700,48.49,49.15,47.45,48.8,33.54,34.53,33.11,33.57,35.56,36.17,34.22,34.61,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-10-13,133.3639876,141.8603876,132.7514456,141.2676239,113224000,48.49,49.11,45.64,46.22,33.6,33.87,31.63,31.94,32.75,33.86,30.6,31.51,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-10-14,142.571713,142.7791901,136.5254363,136.71315,88598000,45.77,47.98,45.67,47.2,31.89,32.98,31.14,32.02,31.21,32.83,29.49,29.67,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-10-17,139.3707551,141.1786987,138.5803885,140.6946106,85250900,47.69,47.69,45.45,45.81,32.27,32.59,30.7,31.37,31.13,31.55,30.03,30.6,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-10-18,143.7375249,144.9329415,138.9163015,142.0184784,99136600,44.15,46.44,43.41,44.8,31.1,31.93,30.42,30.5,30.42,31.52,28.95,28.99,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-10-19,139.9832918,143.2040184,139.795578,142.1271515,61758300,45.56,46.11,44.67,44.8,30.94,31.9,30.76,30.76,30.3,30.77,28.63,28.67,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-10-20,141.2972729,144.1326978,140.9317194,141.6628113,64522000,44.49,44.88,42.69,43.58,31.3,31.32,29.76,29.98,29.32,29.48,27.87,27.87,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-10-21,141.1490692,146.069094,140.931718,145.4960785,86548600,43.31,43.82,41.73,42.03,30.21,30.44,29.24,29.69,28.98,29.18,27.83,28.46,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-10-24,145.4170388,148.4204142,144.2413705,147.6498108,75981900,42.56,43.08,41.61,41.61,30.65,30.95,29.78,29.85,32.69,33.28,31.47,31.66,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-10-25,148.282122,150.6532224,147.5609193,150.5050201,74732300,41.18,41.51,39.6,39.6,29.8,30.0,28.22,28.46,32.19,32.28,30.43,30.67,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-10-26,149.1416483,150.1592405,146.2568073,147.5510406,88194300,40.21,40.91,38.91,40.69,28.44,28.52,27.27,27.28,31.17,31.23,29.25,29.32,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-10-27,146.2864477,147.254639,142.3939041,143.0558319,109180200,40.9,45.19,40.58,44.85,27.51,27.67,26.94,27.39,30.39,30.88,29.43,29.77,1,2022-09-30,1.26,1.29,0.02380952,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D;ALPHAQUERY_ZACKS_EARNINGS
2022-10-28,146.4148876,155.6028696,146.0394751,153.8640747,164762400,36.4,36.4,33.44,33.44,27.43,27.59,25.75,25.75,29.61,29.74,27.8,27.81,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-10-31,151.3151106,152.3821033,150.0900416,151.4929352,97943200,35.6,35.73,34.03,34.31,26.91,27.07,25.84,25.88,31.83,32.01,29.75,29.8,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-11-01,153.2120045,153.5775429,147.3336775,148.8353577,80379300,33.96,35.64,33.71,34.77,25.96,26.35,25.66,25.81,30.56,31.58,30.13,30.51,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-11-02,147.1558307,150.3370456,143.2534131,143.2830505,93604600,35.57,36.06,34.16,36.03,26.04,26.62,25.39,25.86,31.85,32.49,29.06,29.37,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-11-03,140.3488264,141.0799182,137.0786991,137.2071381,97918500,37.29,38.18,36.89,37.46,25.98,26.87,25.1,25.3,30.62,30.75,28.12,28.4,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-11-04,140.6113245,141.1852905,132.9815678,136.9399414,140814800,36.56,39.36,36.16,37.97,25.63,25.71,24.0,24.55,27.74,28.26,26.56,27.04,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
2022-11-07,135.6831577,137.7019217,134.2581408,137.4743195,83374600,39.87,40.79,38.22,38.22,25.67,25.67,24.34,24.35,29.6,30.0,27.13,27.16,0,,,,,AAPL_YF_GITHUB;CBOE_VXAPL;CBOE_VIX;CBOE_VIX9D
