date,equity,cash,stock_shares,stock_value,option_value,open_positions,unrealized_pnl,realized_pnl,hedge_pnl,cumulative_commissions,cumulative_slippage,drawdown,equity_peak
2023-09-28,964144.8890479992,985464.5490479992,-82,-35138.64,13818.98,2,-96.76999999999953,-30955.780000000035,30590.359524000054,2698.7999999999947,4979.905475999953,-0.03585511095200078,1000000.0
2023-09-29,964230.1690479992,985464.5490479992,-82,-35053.36,13818.98,2,-96.76999999999953,-30955.780000000035,30590.359524000054,2698.7999999999947,4979.905475999953,-0.035769830952000814,1000000.0
2023-10-02,964192.1090479991,977946.3090479992,-82,-35039.42,21285.22,3,-148.77000000000044,-30955.780000000035,30590.359524000054,2703.9999999999945,4987.705475999953,-0.035807890952000876,1000000.0
2023-10-03,964661.1490479992,977946.3090479992,-82,-34570.38,21285.22,3,-148.77000000000044,-30955.780000000035,30590.359524000054,2703.9999999999945,4987.705475999953,-0.035338850952000844,1000000.0
2023-10-04,964409.4090479992,977946.3090479992,-82,-34822.12,21285.22,3,-148.77000000000044,-30955.780000000035,30590.359524000054,2703.9999999999945,4987.705475999953,-0.03559059095200079,1000000.0
2023-10-05,964375.8690479993,984471.4490479992,-82,-34809.0,14713.419999999998,2,-102.11000000000058,-31049.100000000035,30590.359524000054,2709.1999999999944,4994.615475999953,-0.03562413095200079,1000000.0
2023-10-06,963962.5890479992,984471.4490479992,-82,-35222.28,14713.419999999998,2,-102.11000000000058,-31049.100000000035,30590.359524000054,2709.1999999999944,4994.615475999953,-0.03603741095200075,1000000.0
2023-10-09,962308.0061479992,998438.6061479992,-132,-57062.280000000006,20931.68,3,-1526.8700000000008,-31049.100000000035,52202.69807400006,2714.399999999994,5004.686925999952,-0.03769199385200084,1000000.0
2023-10-10,963332.9961479991,1005635.6761479991,-132,-57359.280000000006,15056.599999999999,2,-104.66000000000076,-31149.320000000036,52202.69807400006,2719.599999999994,5012.171925999952,-0.036667003852000946,1000000.0
2023-10-11,963098.0361479991,1005635.6761479991,-132,-57594.24,15056.599999999999,2,-104.66000000000076,-31149.320000000036,52202.69807400006,2719.599999999994,5012.171925999952,-0.03690196385200084,1000000.0
2023-10-12,963449.1561479991,1005635.6761479991,-132,-57243.12,15056.599999999999,2,-104.66000000000076,-31149.320000000036,52202.69807400006,2719.599999999994,5012.171925999952,-0.036550843852000914,1000000.0
2023-10-13,963734.2761479991,1005635.6761479991,-132,-56958.0,15056.599999999999,2,-104.66000000000076,-31149.320000000036,52202.69807400006,2719.599999999994,5012.171925999952,-0.036265723852000886,1000000.0
2023-10-16,963084.8861479991,998150.5061479991,-132,-57557.280000000006,22491.66,3,-154.77000000000044,-31149.320000000036,52202.69807400006,2724.799999999994,5019.656925999951,-0.03691511385200086,1000000.0
2023-10-17,963035.5261479991,1005564.7461479991,-132,-57554.64,15025.42,2,-102.76999999999953,-31253.320000000036,52202.69807400006,2729.9999999999936,5027.456925999952,-0.036964473852000856,1000000.0
2023-10-18,963802.4461479991,1005564.7461479991,-132,-56787.719999999994,15025.42,2,-102.76999999999953,-31253.320000000036,52202.69807400006,2729.9999999999936,5027.456925999952,-0.03619755385200085,1000000.0
2023-10-19,964301.4061479991,1005564.7461479991,-132,-56288.76,15025.42,2,-102.76999999999953,-31253.320000000036,52202.69807400006,2729.9999999999936,5027.456925999952,-0.035698593852000915,1000000.0
2023-10-20,964993.0861479992,1005564.7461479991,-132,-55597.08,15025.42,2,-102.76999999999953,-31253.320000000036,52202.69807400006,2729.9999999999936,5027.456925999952,-0.03500691385200083,1000000.0
2023-10-23,965029.8261479991,997014.1661479991,-132,-55500.719999999994,23516.379999999997,3,-162.39000000000033,-31253.320000000036,52202.69807400006,2735.1999999999935,5036.526925999951,-0.03497017385200085,1000000.0
2023-10-24,964558.726147999,1004551.8661479991,-132,-55919.159999999996,15926.02,2,-109.73000000000047,-31358.640000000036,52202.69807400006,2740.3999999999933,5044.436925999951,-0.03544127385200091,1000000.0
2023-10-25,965361.2861479991,1004551.8661479991,-132,-55116.6,15926.02,2,-109.73000000000047,-31358.640000000036,52202.69807400006,2740.3999999999933,5044.436925999951,-0.0346387138520009,1000000.0
2023-10-26,966021.2861479991,1004551.8661479991,-132,-54456.6,15926.02,2,-109.73000000000047,-31358.640000000036,52202.69807400006,2740.3999999999933,5044.436925999951,-0.03397871385200091,1000000.0
2023-10-27,966268.1261479991,1004551.8661479991,-132,-54209.76,15926.02,2,-109.73000000000047,-31358.640000000036,52202.69807400006,2740.3999999999933,5044.436925999951,-0.03373187385200094,1000000.0
2023-10-30,966991.6361479991,996390.976147999,-132,-54857.88,25458.54,3,1261.8999999999996,-31358.640000000036,52202.69807400006,2745.599999999993,5053.041925999951,-0.0330083638520009,1000000.0
2023-10-31,965163.7786679991,979933.7586679991,-75,-31365.0,16595.02,2,-116.45000000000073,-31458.860000000037,28362.91433400006,2750.799999999993,5062.910665999949,-0.03483622133200093,1000000.0
2023-11-01,964706.488767999,964706.488767999,0,0.0,0.0,0,0.0,-31691.760000000035,-3339.7556159999403,2761.1999999999925,5083.755615999947,-0.035293511232000974,1000000.0
2023-11-02,964706.488767999,964706.488767999,0,0.0,0.0,0,0.0,-31691.760000000035,-3339.7556159999403,2761.1999999999925,5083.755615999947,-0.035293511232000974,1000000.0
2023-11-03,964706.488767999,964706.488767999,0,0.0,0.0,0,0.0,-31691.760000000035,-3339.7556159999403,2761.1999999999925,5083.755615999947,-0.035293511232000974,1000000.0
2023-11-06,964706.488767999,964706.488767999,0,0.0,0.0,0,0.0,-31691.760000000035,-3339.7556159999403,2761.1999999999925,5083.755615999947,-0.035293511232000974,1000000.0
2023-11-07,964706.488767999,964706.488767999,0,0.0,0.0,0,0.0,-31691.760000000035,-3339.7556159999403,2761.1999999999925,5083.755615999947,-0.035293511232000974,1000000.0
2023-11-08,964706.488767999,964706.488767999,0,0.0,0.0,0,0.0,-31691.760000000035,-3339.7556159999403,2761.1999999999925,5083.755615999947,-0.035293511232000974,1000000.0
2023-11-09,964499.020919999,951455.830919999,61,26464.239999999998,-13421.05,1,-202.17499999999927,-31691.760000000035,-29806.64203999994,2787.1999999999925,5115.764539999947,-0.03550097908000105,1000000.0
2023-11-10,964911.990919999,951455.830919999,61,26877.21,-13421.05,1,-202.17499999999927,-31691.760000000035,-29806.64203999994,2787.1999999999925,5115.764539999947,-0.03508800908000098,1000000.0
2023-11-13,964678.8256019991,964678.8256019991,0,0.0,0.0,0,0.0,-32096.110000000037,-2957.737198999941,2813.1999999999925,5147.812198999947,-0.035321174398000976,1000000.0
2023-11-14,964678.8256019991,964678.8256019991,0,0.0,0.0,0,0.0,-32096.110000000037,-2957.737198999941,2813.1999999999925,5147.812198999947,-0.035321174398000976,1000000.0
2023-11-15,964678.8256019991,964678.8256019991,0,0.0,0.0,0,0.0,-32096.110000000037,-2957.737198999941,2813.1999999999925,5147.812198999947,-0.035321174398000976,1000000.0
2023-11-16,964678.8256019991,964678.8256019991,0,0.0,0.0,0,0.0,-32096.110000000037,-2957.737198999941,2813.1999999999925,5147.812198999947,-0.035321174398000976,1000000.0
2023-11-17,964678.8256019991,964678.8256019991,0,0.0,0.0,0,0.0,-32096.110000000037,-2957.737198999941,2813.1999999999925,5147.812198999947,-0.035321174398000976,1000000.0
2023-11-20,964678.8256019991,964678.8256019991,0,0.0,0.0,0,0.0,-32096.110000000037,-2957.737198999941,2813.1999999999925,5147.812198999947,-0.035321174398000976,1000000.0
2023-11-21,964678.8256019991,964678.8256019991,0,0.0,0.0,0,0.0,-32096.110000000037,-2957.737198999941,2813.1999999999925,5147.812198999947,-0.035321174398000976,1000000.0
2023-11-22,964678.8256019991,964678.8256019991,0,0.0,0.0,0,0.0,-32096.110000000037,-2957.737198999941,2813.1999999999925,5147.812198999947,-0.035321174398000976,1000000.0
2023-11-24,964678.8256019991,964678.8256019991,0,0.0,0.0,0,0.0,-32096.110000000037,-2957.737198999941,2813.1999999999925,5147.812198999947,-0.035321174398000976,1000000.0
2023-11-27,964678.8256019991,964678.8256019991,0,0.0,0.0,0,0.0,-32096.110000000037,-2957.737198999941,2813.1999999999925,5147.812198999947,-0.035321174398000976,1000000.0
2023-11-28,964678.8256019991,964678.8256019991,0,0.0,0.0,0,0.0,-32096.110000000037,-2957.737198999941,2813.1999999999925,5147.812198999947,-0.035321174398000976,1000000.0
2023-11-29,964618.313101999,971239.338101999,0,0.0,-6621.025000000001,1,-60.51250000000073,-32096.110000000037,-2957.737198999941,2826.1999999999925,5155.730948999947,-0.03538168689800103,1000000.0
2023-11-30,964618.313101999,971239.338101999,0,0.0,-6621.025000000001,1,-60.51250000000073,-32096.110000000037,-2957.737198999941,2826.1999999999925,5155.730948999947,-0.03538168689800103,1000000.0
2023-12-01,964618.313101999,971239.338101999,0,0.0,-6621.025000000001,1,-60.51250000000073,-32096.110000000037,-2957.737198999941,2826.1999999999925,5155.730948999947,-0.03538168689800103,1000000.0
2023-12-04,964618.313101999,971239.338101999,0,0.0,-6621.025000000001,1,-60.51250000000073,-32096.110000000037,-2957.737198999941,2826.1999999999925,5155.730948999947,-0.03538168689800103,1000000.0
2023-12-05,964618.313101999,971239.338101999,0,0.0,-6621.025000000001,1,-60.51250000000073,-32096.110000000037,-2957.737198999941,2826.1999999999925,5155.730948999947,-0.03538168689800103,1000000.0
2023-12-06,965418.163101999,971239.338101999,0,0.0,-5821.175,1,739.3374999999996,-32096.110000000037,-2957.737198999941,2826.1999999999925,5155.730948999947,-0.034581836898000984,1000000.0
2023-12-07,964618.313101999,971239.338101999,0,0.0,-6621.025000000001,1,-60.51250000000073,-32096.110000000037,-2957.737198999941,2826.1999999999925,5155.730948999947,-0.03538168689800103,1000000.0
2023-12-08,964618.313101999,971239.338101999,0,0.0,-6621.025000000001,1,-60.51250000000073,-32096.110000000037,-2957.737198999941,2826.1999999999925,5155.730948999947,-0.03538168689800103,1000000.0
2023-12-11,964618.313101999,971239.338101999,0,0.0,-6621.025000000001,1,-60.51250000000073,-32096.110000000037,-2957.737198999941,2826.1999999999925,5155.730948999947,-0.03538168689800103,1000000.0
2023-12-12,964618.313101999,971239.338101999,0,0.0,-6621.025000000001,1,-60.51250000000073,-32096.110000000037,-2957.737198999941,2826.1999999999925,5155.730948999947,-0.03538168689800103,1000000.0
2023-12-13,964618.313101999,971239.338101999,0,0.0,-6621.025000000001,1,-60.51250000000073,-32096.110000000037,-2957.737198999941,2826.1999999999925,5155.730948999947,-0.03538168689800103,1000000.0
2023-12-14,964557.800601999,964557.800601999,0,0.0,0.0,0,0.0,-32217.13500000004,-2957.737198999941,2839.1999999999925,5163.649698999947,-0.03544219939800097,1000000.0
2023-12-15,964557.800601999,964557.800601999,0,0.0,0.0,0,0.0,-32217.13500000004,-2957.737198999941,2839.1999999999925,5163.649698999947,-0.03544219939800097,1000000.0
2023-12-18,964557.800601999,964557.800601999,0,0.0,0.0,0,0.0,-32217.13500000004,-2957.737198999941,2839.1999999999925,5163.649698999947,-0.03544219939800097,1000000.0
2023-12-19,964557.800601999,964557.800601999,0,0.0,0.0,0,0.0,-32217.13500000004,-2957.737198999941,2839.1999999999925,5163.649698999947,-0.03544219939800097,1000000.0
2023-12-20,964557.800601999,964557.800601999,0,0.0,0.0,0,0.0,-32217.13500000004,-2957.737198999941,2839.1999999999925,5163.649698999947,-0.03544219939800097,1000000.0
2023-12-21,964557.800601999,964557.800601999,0,0.0,0.0,0,0.0,-32217.13500000004,-2957.737198999941,2839.1999999999925,5163.649698999947,-0.03544219939800097,1000000.0
2023-12-22,964557.800601999,964557.800601999,0,0.0,0.0,0,0.0,-32217.13500000004,-2957.737198999941,2839.1999999999925,5163.649698999947,-0.03544219939800097,1000000.0
2023-12-26,964557.800601999,964557.800601999,0,0.0,0.0,0,0.0,-32217.13500000004,-2957.737198999941,2839.1999999999925,5163.649698999947,-0.03544219939800097,1000000.0
2023-12-27,964557.800601999,964557.800601999,0,0.0,0.0,0,0.0,-32217.13500000004,-2957.737198999941,2839.1999999999925,5163.649698999947,-0.03544219939800097,1000000.0
2023-12-28,964557.800601999,964557.800601999,0,0.0,0.0,0,0.0,-32217.13500000004,-2957.737198999941,2839.1999999999925,5163.649698999947,-0.03544219939800097,1000000.0
2023-12-29,964557.800601999,964557.800601999,0,0.0,0.0,0,0.0,-32217.13500000004,-2957.737198999941,2839.1999999999925,5163.649698999947,-0.03544219939800097,1000000.0
